asset_type,building_key,tier,band,band_alt,legal_kind,n,n_1,n_low,n_mid,n_high,n_top,max_floor,addr1,addr2,addr3,addr4,place
apartment,a45183cf1c40b00a342cb7875fdd5ae75b20fc8dc01d41ffb594b02f3e1976ec,metro,le15,le20,myeon,113,6,24,51,26,6,15.0,경기도,이천시,백사면,,백사면
apartment,a451fe81b2c006db114efc2e44e2a39fc89c28dd452425727662d8092996a374,metro,m16_25,le20,dong,52,7,10,15,17,3,18.0,인천광역시,계양구,작전동,,작전동
apartment,a470af023bfd199c5370c301127be31a6c3b11b2222658197d90532ab4c71bb6,metro,ge26,ge31,dong,336,10,99,183,43,1,33.0,인천광역시,미추홀구,주안동,,주안동
apartment,a472859c68e42809e57106273965b680e56737d63f2a2aec50e56f8e66d6ff7f,metro,ge26,ge31,dong,95,5,34,42,13,1,34.0,경기도,고양시,덕양구,토당동,토당동
apartment,a472f9b715dc483e55e80e55cd624b22dc81fe4f9390a14e809fdfeb30e59fb5,other_urban,le15,le20,dong,68,7,13,23,18,7,15.0,경상북도,상주시,복룡동,,복룡동
apartment,a475ee2f589c9ced8f1facc19299452e185fcf7b416d03697700b9d66de65c5a,other_urban,le15,le20,dong,269,12,54,99,89,15,15.0,경상북도,영천시,망정동,,망정동
apartment,a4860cc223f49da8a81199336b705da7acad7b813f8bf3fa3cd8d29597e787f5,other_urban,le15,le20,dong,68,5,15,24,16,8,14.0,충청북도,충주시,교현동,,교현동
apartment,a487af39c8cfb5065eaaa64665a8ab7e4113cfb2fff2f7639fca4f75a38735a8,metro,ge26,m21_30,dong,348,14,125,134,69,6,30.0,경기도,화성시,동탄구,능동,능동
apartment,a494046a41d641c0a32a378f2e8db4c7932fba930218da22949d281ed158db35,metro_city,m16_25,le20,dong,100,5,20,47,24,4,20.0,대구광역시,북구,학정동,,학정동
apartment,a4b657609ee7254c8c1258df46224d5677d7b03600226fa949c9f0ca9ab907cf,metro,le15,le20,dong,83,5,21,39,17,1,15.0,서울특별시,강남구,세곡동,,세곡동
apartment,a4b72caf784fb6872aa6accf934572a02f8dda22c393c3174db01fc345d268b4,metro,le15,le20,dong,65,11,0,27,16,11,5.0,인천광역시,연수구,동춘동,,동춘동
apartment,a4bd505b82d143fca2640a6c132bb541fce00f1dd82729695d932d7278542925,metro,m16_25,m21_30,dong,90,11,18,43,16,2,22.0,서울특별시,노원구,상계동,,상계동
apartment,a4d02d05741aebe66ed3da5c339bde4665af33fc093676de4e4cd074262fb576,metro,m16_25,m21_30,dong,148,6,35,73,33,1,22.0,경기도,고양시,일산동구,중산동,중산동
apartment,a4e36bfbba2803488e12ca1292341f76ca645aecb1055de5fb1cee07eba94da5,other_urban,le15,le20,dong,102,9,20,40,25,8,15.0,경상남도,김해시,외동,,외동
apartment,a4e419cec2f5a6ed1f2a6d06f15bbc481042c6c20afb2382f6208c80f411af76,metro_city,le15,le20,dong,118,8,21,57,24,8,13.0,울산광역시,중구,장현동,,장현동
apartment,a50d1242f8593bc7f0b8771a0556c203a2d1936e74f711e32e71a7fba1955734,metro,le15,le20,dong,85,6,22,37,18,2,15.0,서울특별시,양천구,신정동,,신정동
apartment,a51198d67623562453b99c0726618fcd9f51cc264996bedacfd81334617cdc56,other_urban,le15,le20,dong,232,17,52,85,71,7,15.0,경상남도,창원시,성산구,반지동,반지동
apartment,a52746fa25448f92fa3ba96dab340a9209488bdcf875ee42d6a68ec99e4c900f,metro,le15,le20,dong,177,15,43,65,44,10,15.0,경기도,오산시,가수동,,가수동
apartment,a529ac638bf0f208e0638a56eb29e5c58e69e290e710376eae07ec19b9cef62b,metro,le15,le20,dong,73,7,12,29,17,8,15.0,경기도,광주시,능평동,,능평동
apartment,a52ee86f25ac44cd57391d20198c5c2e7a24be09adcf9675210ff7ae598a048d,metro,le15,le20,dong,413,22,74,184,103,30,15.0,경기도,성남시,수정구,창곡동,창곡동
apartment,a52fec840b1b76c22e4cbc6739a2711dfe16f8b7df10590b0010e29926aa972e,metro,ge26,m21_30,dong,73,5,33,31,1,3,30.0,경기도,성남시,분당구,수내동,수내동
apartment,a53a230f84a88ad3e88f26873caa2b809cca16ddeaca67b1f230cf627d6e878c,metro,m16_25,m21_30,dong,70,5,18,30,16,1,22.0,서울특별시,동대문구,전농동,,전농동
apartment,a53f7d8b0c9759dfd6bde7704c73c9f0940a688f718c58d81f8e57826239ba58,metro,m16_25,m21_30,dong,260,11,60,127,58,4,23.0,서울특별시,성북구,상월곡동,,상월곡동
apartment,a54b5bf8890f0b7214ccec8c991c04c6eac12b6e763981d6c4ab9306bc49daa6,other_urban,le15,le20,dong,186,12,36,91,41,6,15.0,전남광주통합특별시,순천시,조례동,,조례동
apartment,a54bd9b01f44bb9da979630bb3ed21308680ea8948a2a73d24aa344c2d32ee0c,other_urban,le15,le20,dong,104,5,20,40,32,7,15.0,충청북도,충주시,용산동,,용산동
apartment,a555166bcd6f4f7221a8329fe21a0421cf3a710ad0aaf08b3a69c0b73f220bf0,metro,le15,le20,eup,168,7,40,79,35,7,15.0,경기도,김포시,고촌읍,,고촌읍
apartment,a56a4e07337118e3adc21d11ad293364d5284685860ef106ec51e3bd59376001,metro,le15,le20,dong,262,11,42,117,71,21,15.0,인천광역시,연수구,연수동,,연수동
apartment,a571419f0f6c8f7e35d4b7d286f028719208ea068cfecdb692048ca43b11c425,other_urban,le15,le20,dong,110,7,21,47,31,4,14.0,경상북도,경주시,충효동,,충효동
apartment,a580f83c445b94db1ffc1009aa49220fed963eaab6ba46bddeb54d1a6d392319,other_urban,le15,le20,dong,88,21,0,30,18,19,5.0,전북특별자치도,익산시,어양동,,어양동
apartment,a5813215bc8b7474f98c2d51b17721776eb968b8af6727832aaf547ed94ee606,other_urban,m16_25,le20,dong,107,7,26,40,29,5,18.0,충청남도,천안시,서북구,쌍용동,쌍용동
apartment,a58309016bb741a8652b4456670e0379b2c02e0818a22c3b8bad39d15daefe80,other_urban,m16_25,le20,dong,219,15,59,85,57,3,19.0,전북특별자치도,전주시,완산구,평화동1가,평화동1가
apartment,a58cd6ff4a938c28a8e777232f39db45784b2f288bc0072c88adee2347346a09,other_urban,le15,le20,dong,75,6,12,31,23,3,15.0,전북특별자치도,군산시,미장동,,미장동
apartment,a58d86cf4e6033a6da2d5cfd57fc13a8e678dd1436d367604d5262c2d8eac58a,nonurban,ge26,ge31,eup,658,16,185,271,182,4,32.0,경상남도,양산시,물금읍,,물금읍
apartment,a58da405511e7a7a71954cdcda0b9f8062cfd59c7c680aa309f0286de93cca51,other_urban,le15,le20,dong,327,18,54,145,91,19,15.0,충청북도,청주시,흥덕구,비하동,비하동
apartment,a593d8d5a994ec81c0b3b8a87683b154b34305f1a9aaa772e85865d4658ceb99,metro,ge26,ge31,dong,535,7,173,259,95,1,39.0,경기도,수원시,장안구,정자동,정자동
apartment,a59a8e7fda3d51c25dea9c74db9fe44afb42ab3fdd3271622d07e373f993a545,other_urban,le15,le20,dong,145,6,21,69,40,9,15.0,전남광주통합특별시,광양시,마동,,마동
apartment,a5a1da18913c45ae11b56385a457cb52e60ad7b3b57d1f0722369e49ef561825,metro_city,le15,le20,eup,66,5,10,34,16,1,13.0,대구광역시,달성군,다사읍,,다사읍
apartment,a5a4be39592bc920a76eb6d3b049e7a896ee942f54c38f74d6e5ce142e4dbaba,other_urban,m16_25,m21_30,dong,142,5,24,76,33,4,25.0,전남광주통합특별시,여수시,웅천동,,웅천동
apartment,a5b06847d31b1dfff2b69b0ce05416946b56dcf20cbd9dddb729c59e6a323d00,nonurban,le15,le20,myeon,272,10,50,116,74,22,15.0,전남광주통합특별시,여수시,소라면,,소라면
apartment,a5c03a9afbc7b11278c94a50d997116bdbf94caa27d4917655f1c9514f895b13,other_urban,le15,le20,dong,191,11,43,66,55,16,15.0,충청북도,청주시,흥덕구,비하동,비하동
apartment,a5c05c038bd48be4e7402e5e8d87e21ca8e4b6181f82c5ec89246dfcbafdc1e4,metro_city,le15,le20,dong,65,5,15,38,5,2,15.0,대전광역시,서구,둔산동,,둔산동
apartment,a5c595326c849c8e9aa5bd6d0c2470496067e70b8f86ba48065283a8913e4a04,other_urban,le15,le20,dong,58,13,0,20,11,14,5.0,충청남도,천안시,서북구,성정동,성정동
apartment,a5cbf9453c3526fd531b0cfe84678a6801c15773d0e2bbaadb0968c4ce786e02,other_urban,le15,le20,dong,200,12,32,79,53,24,15.0,전남광주통합특별시,북구,일곡동,,일곡동
apartment,a5cf7385b5fa752ff8e0e4a8b1466550a6a09ffbe628b12fbd9735c3c664f000,other_urban,m16_25,le20,dong,580,26,129,262,142,21,18.0,경상남도,창원시,성산구,반림동,반림동
apartment,a5e41cbd331c2eee8250469bfbc19d21b5ac07efbceed866447fabf38d18c090,other_urban,le15,le20,dong,84,8,15,35,25,1,11.0,경상북도,포항시,남구,인덕동,인덕동
apartment,a5e515f4d0d7716ab32d40e162a452e3df6abdff68a1bc21064603c156bb8dc4,other_urban,m16_25,m21_30,dong,250,10,61,92,83,4,24.0,충청남도,천안시,동남구,신방동,신방동
apartment,a5f62ef50e4623363f467ed50a9e1e711a0ffff83154194b81c9a02deee3ee91,metro,m16_25,m21_30,dong,354,10,105,164,68,7,25.0,경기도,화성시,동탄구,목동,목동
apartment,a604fac384361e11468d4cc55d4a9cbe53105cb37259830973e8cf8e26057e57,metro,le15,le20,eup,108,17,18,34,20,19,10.0,경기도,여주시,가남읍,,가남읍
apartment,a62253d305c1214a9ae59370b81e4c3dfa734fc02f49da8e0ebd095cc6ace618,metro,m16_25,m21_30,dong,130,5,38,53,32,2,25.0,경기도,시흥시,배곧동,,배곧동
apartment,a63035d680c6f2743b2d9a6307af853ab3d48520e5c3e57a2459e6bdc0e1e339,metro_city,m16_25,m21_30,dong,171,7,42,85,33,4,23.0,대전광역시,중구,목동,,목동
apartment,a637c4642cdee5eb073368bd88556a4ce46c639259b2838340f7bb072ddbde8d,metro,ge26,m21_30,dong,86,5,29,42,9,1,26.0,경기도,성남시,중원구,중앙동,중앙동
apartment,a638c4009885bc1f2a4beb03b67b73993d8e330efcd913817c1e30ebc8337bb7,other_urban,le15,le20,dong,108,6,25,41,28,8,15.0,전남광주통합특별시,목포시,상동,,상동
apartment,a64c1dd494c0c81cd41317e8f23a64976f9b34c4ba40f13ce61ef2b9ba3b6d0e,other_urban,le15,le20,dong,67,7,0,19,18,23,5.0,경상북도,구미시,송정동,,송정동
apartment,a64c1eddafc49a7f96567398b3300216b1a2a88348b72e07801bc6ffdac4c742,other_urban,le15,le20,dong,93,7,19,35,22,10,15.0,경상남도,통영시,무전동,,무전동
apartment,a6545b094211122d20bb9c9b991e30239f084e78aed766d2e3f62741fb782a27,metro,ge26,m21_30,dong,144,8,38,69,28,1,30.0,경기도,화성시,동탄구,반송동,반송동
apartment,a6585a5ac8507af84f6b9ceafbca8debbd58f8cc09cfc755951dba0fbd138f80,metro_city,m16_25,le20,dong,145,7,26,61,46,5,20.0,대구광역시,달서구,성당동,,성당동
apartment,a65f741705baa4cc3a3ee4d174ce863b6c32e89a83189a80988adebc22edb695,other_urban,le15,le20,dong,86,7,22,32,23,2,15.0,전북특별자치도,전주시,완산구,서신동,서신동
apartment,a66d45e0ff66ab655c97000d97304506a836472d7d4b5288c7c7550d82091a42,metro,ge26,m21_30,dong,580,5,155,265,151,4,29.0,경기도,평택시,동삭동,,동삭동
apartment,a672917d9244807a4c71251a61d12c763ea9b49fc3d0235d27ae707e511dbbd1,other_urban,le15,le20,dong,279,21,42,110,89,17,15.0,강원특별자치도,원주시,단구동,,단구동
apartment,a697c9795cfa09d21eeedd1b2263cf9ee76c0aeeb6b8da246c9cad429722f487,nonurban,le15,le20,eup,146,11,28,69,28,10,15.0,경상남도,창원시,마산회원구,내서읍,내서읍
apartment,a697fa942bda41afc3c45cb92a645802786f4f91f14636b9dc4319725d1add19,other_urban,le15,le20,dong,185,11,38,78,39,19,10.0,충청북도,충주시,용관동,,용관동
apartment,a6ac6110389edc252c1727ebefc3e100afea6f47e2e6a7241edf8eb95ebc1f3f,other_urban,le15,le20,dong,106,10,23,46,25,2,15.0,경상남도,통영시,미수동,,미수동
apartment,a6b5b3d972520709d83d2bced01686aefce9358a75ff7f584d025f6b214fd894,other_urban,le15,le20,dong,124,7,30,41,34,12,15.0,강원특별자치도,강릉시,견소동,,견소동
apartment,a6d5803bb779d13f950c372d533b38ba4f1a01488d4ca6b542df9822eb3a0453,metro,m16_25,le20,dong,195,9,56,93,35,2,20.0,경기도,수원시,영통구,영통동,영통동
apartment,a6dd0317681337510aeb9c81bd1dcb0a994d47ddcb0410051b82b1f5fc9f31f9,nonurban,m16_25,m21_30,eup,178,9,62,91,15,1,24.0,충청남도,당진시,송악읍,,송악읍
apartment,a6e0f3231757b74ca60cdee6fad1eabf4469036008b7697a12a9c5e66505a331,other_urban,m16_25,le20,dong,131,7,33,62,26,3,20.0,전북특별자치도,전주시,덕진구,호성동1가,호성동1가
apartment,a6e266fe60ddb1cec26f4dc441f40677f4893b63e535109b2c2f689ce922a8eb,nonurban,le15,le20,myeon,147,17,30,45,38,17,15.0,전남광주통합특별시,장성군,삼계면,,삼계면
apartment,a6f779af07dfea73cea1eae0c389aa9d8e16751195455e0e1292b342c92288dd,metro,m16_25,le20,dong,184,10,47,96,28,3,18.0,경기도,오산시,금암동,,금암동
apartment,a712a871133c355a101809e13bc6e00d25db320b5bd8abea0c1a60f3fb11b7da,nonurban,le15,le20,eup,100,6,20,38,31,5,15.0,충청남도,홍성군,홍성읍,,홍성읍
apartment,a71b76c6a2c67b2f102f7b606659fd763b7e1eec10a8247f7bba5a1bd4a52207,metro,m16_25,m21_30,dong,303,10,90,121,71,11,25.0,서울특별시,은평구,응암동,,응암동
apartment,a71f894f867b7196e8a72210ac15e66f83aa1ae71f4fe8938b8d55098f8716ed,metro,m16_25,le20,dong,182,9,39,85,44,5,20.0,경기도,용인시,기흥구,보정동,보정동
apartment,a723db74f762bb5a92961f8e84953ba804c35a9a453aedba32a1bc4dfb7f2e47,metro_city,ge26,m21_30,eup,337,6,101,165,62,3,29.0,대구광역시,달성군,다사읍,,다사읍
apartment,a72d3f5d7b2496bd0eeb6770d99f8e0bfcfc5541d3719d761f2bdd5e8841a890,metro,m16_25,m21_30,dong,186,12,48,95,30,1,23.0,서울특별시,중구,신당동,,신당동
apartment,a72ef45a3041c9866d1ed10d112795c31c5a38c237273f2f41341ad191df29db,nonurban,le15,le20,eup,162,8,36,58,51,9,15.0,충청북도,진천군,진천읍,,진천읍
apartment,a7427faa2b186dea1415488d154de0797b672140f655c30c50a328b80ef55b19,other_urban,le15,le20,dong,84,6,22,37,16,3,15.0,강원특별자치도,원주시,단구동,,단구동
apartment,a7445c99e83c8597d4372bebcfab1b976e58472bb94f8dfe07696720317c0a45,metro_city,m16_25,m21_30,dong,134,6,30,80,17,1,25.0,울산광역시,북구,송정동,,송정동
apartment,a747f1a3259e6fad389e34caa2608ec1bf93c9cc1d361643c0088738a063407a,metro_city,le15,le20,dong,81,5,16,27,30,3,15.0,부산광역시,사하구,장림동,,장림동
apartment,a758a63d1bd4a8f8a40cec47df105737695b7528487842d48e4be8f9523baad5,metro,le15,le20,dong,115,19,34,45,14,3,10.0,경기도,시흥시,정왕동,,정왕동
apartment,a75b8d680e5a50e2c69872c96344da32a26e4b1810a2ef2449c654025d6ba8aa,other_urban,m16_25,le20,dong,164,14,39,64,43,4,20.0,강원특별자치도,원주시,개운동,,개운동
apartment,a75cf039146ca5ce077c88c73c17c5af32d57c5e61e5a11615033d0279f05c98,other_urban,m16_25,le20,dong,116,8,33,54,18,3,19.0,전북특별자치도,전주시,덕진구,금암동,금암동
apartment,a75daa5fa57aa018c882905a9bbba0ae012087cd39610ae3131075aa18378540,metro,le15,le20,dong,120,5,37,46,29,3,15.0,서울특별시,동대문구,전농동,,전농동
apartment,a75e69147284ba3296efa475aed5b0fcb7c745ebc79dd74f47ccf3fb9a7206db,metro,m16_25,le20,dong,205,8,44,88,56,9,20.0,경기도,시흥시,하상동,,하상동
apartment,a75f6b4b69e34c32c5446c7a484140ad9861cbfca35f1a5ff133c75873a6274a,metro,ge26,m21_30,eup,261,8,85,114,48,6,28.0,경기도,안성시,공도읍,,공도읍
apartment,a75fd5c6627f2faa9a91cc74f4681a3c985e83cbeb31ce521294c46c7ea6a483,nonurban,le15,le20,myeon,72,11,0,37,15,9,6.0,충청남도,천안시,서북구,입장면,입장면
apartment,a766cd762e02c8ed61f00bf83dfe4bd18a7f819ddc15312f314627244c13bca7,metro,ge26,m21_30,dong,191,12,58,96,24,1,27.0,경기도,양주시,옥정동,,옥정동
apartment,a768b7485615fccf42b85994400449a39eeeea85c2f2d1caa6a82633165aec85,metro,m16_25,m21_30,dong,123,6,38,47,31,1,25.0,경기도,남양주시,별내동,,별내동
apartment,a76a0be97d65f15ce2424059f42da35634b47eaa35945ea860e8f478b9a9ba0c,other_urban,m16_25,m21_30,dong,157,14,63,61,17,2,25.0,경상남도,양산시,중부동,,중부동
apartment,a76c1369d8b379ff7ac26aa62bce11f4014bf42823cd6235f2a99aec0ea5ee69,metro,m16_25,m21_30,dong,75,6,25,28,13,3,21.0,경기도,성남시,분당구,이매동,이매동
apartment,a778f63b63c082d14b96235129df871d17cbaf5ab3f613f7a76fbfc98ef3e40e,other_urban,le15,le20,dong,89,13,0,45,18,13,5.0,충청남도,천안시,서북구,성정동,성정동
apartment,a77b344fc84694d8fc413d90ac55186aefeae62e2d548ce5dc4d5e55fcdb1fa6,metro,m16_25,m21_30,dong,150,10,55,60,20,5,24.0,경기도,군포시,산본동,,산본동
apartment,a77b7ca71558a62a530a3ae6d6c90c93598561cd3c84875571ba64bee4fd9663,other_urban,le15,le20,dong,85,10,11,38,20,6,13.0,전남광주통합특별시,북구,연제동,,연제동
apartment,a78a710a8315129454656b1d963f03a8913ffd8b636a9d9b8709c1c99dd2d28b,metro,m16_25,le20,dong,58,6,9,22,17,4,18.0,경기도,의정부시,민락동,,민락동
apartment,a78b24e62c2dc608585fcbb7d5521bf5c0eeb9c0a3835d951808b7a51046f9d9,other_urban,le15,le20,dong,94,10,22,41,18,3,15.0,강원특별자치도,삼척시,정상동,,정상동
apartment,a7982119bf7509365b08ce657f3ec6b5b85c22b2d1bb4bdaf6792e6c8912eced,metro,m16_25,le20,dong,91,5,23,38,24,1,20.0,경기도,수원시,영통구,영통동,영통동
apartment,a7a0432dc84f0e1d7e63605650f3ed73acc8b5d839a27a0799e6ae290ffed8cb,other_urban,le15,le20,dong,120,8,25,43,34,10,15.0,경상남도,김해시,구산동,,구산동
apartment,a7c50bc6b36b52892b10e748c8aba78418cbf0b9948687bdfeefc5509f798e6e,metro,le15,le20,dong,178,5,34,76,59,4,15.0,경기도,수원시,권선구,권선동,권선동
apartment,a7d693bedf427ab3e7a80e80c12a9527d70996b51176e72c41bc18cc9740742b,other_urban,m16_25,le20,dong,140,9,32,78,19,2,16.0,전남광주통합특별시,광양시,중동,,중동
apartment,a7f4acccb53c4e1d355caca0cb6befcace8bc743ac0574f74d49ee473b6544dc,other_urban,m16_25,m21_30,dong,144,6,57,64,16,1,25.0,경상남도,진주시,상평동,,상평동
apartment,a805ba5cc7a5b4e01d025feba9c4321053d7e07a7c58bf629293b2c33c690720,metro,le15,le20,dong,153,14,23,62,33,21,10.0,인천광역시,영종구,운서동,,운서동
apartment,a808ceb6987391ab415c761bcd525ae0a9704a514c34b0ccf620060be2589fa2,other_urban,le15,le20,dong,148,8,37,51,46,6,15.0,충청북도,충주시,칠금동,,칠금동
apartment,a80f35e16c6f21831c5d35f7ef49f0056fde7e4c2244040de7c1dac0824151ad,other_urban,m16_25,m21_30,dong,491,10,125,222,117,17,22.0,경상북도,구미시,공단동,,공단동
apartment,a812afcc8e61c5924386218001e1b2b0b0f79c1ece2ea9bcb42185743803c266,metro,m16_25,le20,dong,151,8,39,77,26,1,20.0,경기도,용인시,수지구,성복동,성복동
apartment,a81468508855a50e8c3899e7a764758ab8fce0b7ddb6ccf7f66ca9fc2dee31ef,nonurban,m16_25,le20,myeon,105,8,29,39,23,6,20.0,경상북도,고령군,다산면,,다산면
apartment,a816d0bf8ad769964eb5958ab13f957c14e6266194affef3e74160e0c3ad770f,metro,m16_25,le20,dong,108,7,35,42,22,2,17.0,서울특별시,중랑구,면목동,,면목동
apartment,a81a01ba2c8cffb98d4bcfa84716d45ff3c50525ff90aca99727a06595b0ccd5,other_urban,m16_25,m21_30,dong,300,11,78,128,81,2,24.0,경상북도,포항시,북구,양덕동,양덕동
apartment,a81a3104633ed24b83785821bc363c2e6bb4ded063f4d3782aa671524e91b9f9,metro,m16_25,le20,dong,169,8,53,73,31,4,20.0,경기도,의정부시,신곡동,,신곡동
apartment,a81f30cf0a6ddce4a399e52368b3de7b181980256a2fe92bbe380013c27d1be2,nonurban,le15,le20,eup,50,6,9,20,14,1,15.0,강원특별자치도,인제군,인제읍,,인제읍
apartment,a820e15f85cb95bc63020cbb9c581b220321b3068bdc8a6ba847799e11fdcb41,other_urban,le15,le20,dong,192,13,36,80,51,12,15.0,충청남도,아산시,용화동,,용화동
apartment,a828d55069ea88f73ab242ee69d38b18512106fc154de64a35014f5be2cc1ce8,metro,le15,le20,dong,407,25,93,166,101,22,15.0,서울특별시,노원구,공릉동,,공릉동
apartment,a82a1ea0ada5687b9edb734d135dff6d725aaf0e3a9eaf46330e2f483c5cfcde,metro,le15,le20,dong,218,20,44,102,42,10,13.0,경기도,화성시,효행구,기안동,기안동
apartment,a82dfc5cadfb721909d06672a5033e6a71528aa29a0fd66adc01e5189c8cc5f3,other_urban,le15,le20,dong,135,35,0,47,28,25,5.0,전남광주통합특별시,나주시,성북동,,성북동
apartment,a8381a52585e25b7b9ea37bc5e1d0bd8db0c95cf603d65740282ae16ccf2f0db,other_urban,m16_25,m21_30,dong,230,10,60,104,54,2,22.0,충청남도,서산시,예천동,,예천동
apartment,a8383e223bc52c3b95645e7a3d0d5e67657b7ba5bd02d440ecc3d6e5984a1908,sejong,m16_25,m21_30,dong,124,5,37,64,16,2,24.0,세종특별자치시,,고운동,,고운동
apartment,a84e25e5200564d8cc530fdab636dbd823727c54769fc93199e4aa39fe299ac5,nonurban,m16_25,le20,eup,85,6,24,38,14,3,18.0,충청북도,청주시,청원구,오창읍,오창읍
apartment,a862d6466533e15794c5d9f84a0891d7692b67b7d40727d0658aa05c73baf20c,metro_city,m16_25,m21_30,eup,223,8,38,100,69,8,25.0,대구광역시,달성군,유가읍,,유가읍
apartment,a86b035ca3ad053f8370b34614b51e0d9de7e29d8a8d7042854cfd421ccdf66c,other_urban,ge26,ge31,dong,419,10,128,195,80,6,33.0,경상남도,진주시,평거동,,평거동
apartment,a86be68c7c03db96b95059f847471a31fcbb362ab0564d45e7f28a11f1533954,other_urban,le15,le20,dong,159,5,29,59,57,9,15.0,충청남도,천안시,동남구,신부동,신부동
apartment,a8731d4c884d191f69dba0e84b8b11c3299a6b53da30382b44f5b73ecd103346,metro,ge26,m21_30,dong,112,5,30,55,21,1,26.0,경기도,안양시,만안구,박달동,박달동
apartment,a8762572dc660049b0a442d8de14636c0d28fe6aceaba4252b9954c26df76db6,nonurban,m16_25,le20,eup,83,5,23,39,15,1,20.0,충청남도,천안시,서북구,성환읍,성환읍
apartment,a87a0896afd56227e2a9f6ae58ac27f8d7df520eecad58ce46f7b25dfb8e4a0e,metro,le15,le20,dong,202,14,34,92,47,15,15.0,서울특별시,양천구,목동,,목동
apartment,a8804502b2158308c534d55a6b6c41b3f17eae7c8b5e162c4a5a9c9ab355cfd6,other_urban,le15,le20,dong,130,9,28,57,29,7,15.0,전북특별자치도,군산시,소룡동,,소룡동
apartment,a880dd8459973590483632ba65019d4e7536389a1631d98c03ad1c4f5b1d30cd,metro,m16_25,le20,dong,126,8,23,57,35,3,19.0,경기도,용인시,기흥구,보라동,보라동
