법정동코드,기준연월,시도명,시군구명,읍면동명,리명,계
5221010500,2026-03-31,전북특별자치도,김제시,순동,,473
5221010600,2026-03-31,전북특별자치도,김제시,백학동,,436
5221010700,2026-03-31,전북특별자치도,김제시,서암동,,2085
5221010800,2026-03-31,전북특별자치도,김제시,신곡동,,137
5221010900,2026-03-31,전북특별자치도,김제시,교동,,1566
5221011000,2026-03-31,전북특별자치도,김제시,옥산동,,2313
5221011100,2026-03-31,전북특별자치도,김제시,갈공동,,132
5221011200,2026-03-31,전북특별자치도,김제시,하동,,1985
5221011300,2026-03-31,전북특별자치도,김제시,흥사동,,305
5221011400,2026-03-31,전북특별자치도,김제시,상동동,,241
5221011500,2026-03-31,전북특별자치도,김제시,월성동,,240
5221011600,2026-03-31,전북특별자치도,김제시,황산동,,361
5221011700,2026-03-31,전북특별자치도,김제시,난봉동,,222
5221011800,2026-03-31,전북특별자치도,김제시,오정동,,169
5221011900,2026-03-31,전북특별자치도,김제시,복죽동,,306
5221012000,2026-03-31,전북특별자치도,김제시,입석동,,396
5221012100,2026-03-31,전북특별자치도,김제시,장화동,,220
5221012200,2026-03-31,전북특별자치도,김제시,신덕동,,155
5221012300,2026-03-31,전북특별자치도,김제시,월봉동,,203
5221012400,2026-03-31,전북특별자치도,김제시,신월동,,180
5221012500,2026-03-31,전북특별자치도,김제시,연정동,,412
5221012600,2026-03-31,전북특별자치도,김제시,명덕동,,245
5221012700,2026-03-31,전북특별자치도,김제시,제월동,,219
5221012800,2026-03-31,전북특별자치도,김제시,도장동,,184
5221012900,2026-03-31,전북특별자치도,김제시,서정동,,177
5221013000,2026-03-31,전북특별자치도,김제시,양전동,,225
5221025021,2026-03-31,전북특별자치도,김제시,만경읍,만경리,614
5221025022,2026-03-31,전북특별자치도,김제시,만경읍,장산리,255
5221025023,2026-03-31,전북특별자치도,김제시,만경읍,대동리,231
5221025024,2026-03-31,전북특별자치도,김제시,만경읍,송상리,184
5221025025,2026-03-31,전북특별자치도,김제시,만경읍,소토리,159
5221025026,2026-03-31,전북특별자치도,김제시,만경읍,화포리,326
5221025027,2026-03-31,전북특별자치도,김제시,만경읍,몽산리,745
5221032021,2026-03-31,전북특별자치도,김제시,죽산면,죽산리,595
5221032022,2026-03-31,전북특별자치도,김제시,죽산면,홍산리,277
5221032023,2026-03-31,전북특별자치도,김제시,죽산면,옥성리,385
5221032024,2026-03-31,전북특별자치도,김제시,죽산면,종신리,102
5221032025,2026-03-31,전북특별자치도,김제시,죽산면,대창리,216
5221032026,2026-03-31,전북특별자치도,김제시,죽산면,서포리,300
5221032027,2026-03-31,전북특별자치도,김제시,죽산면,연포리,262
5221032028,2026-03-31,전북특별자치도,김제시,죽산면,신흥리,143
5221033021,2026-03-31,전북특별자치도,김제시,백산면,하정리,379
5221033025,2026-03-31,전북특별자치도,김제시,백산면,상정리,369
5221033026,2026-03-31,전북특별자치도,김제시,백산면,상리,342
5221033027,2026-03-31,전북특별자치도,김제시,백산면,조종리,298
5221033028,2026-03-31,전북특별자치도,김제시,백산면,수록리,188
5221033029,2026-03-31,전북특별자치도,김제시,백산면,부거리,1921
5221033030,2026-03-31,전북특별자치도,김제시,백산면,석교리,316
5221033031,2026-03-31,전북특별자치도,김제시,백산면,하서리,130
5221034021,2026-03-31,전북특별자치도,김제시,용지면,구암리,258
5221034022,2026-03-31,전북특별자치도,김제시,용지면,예촌리,332
5221034023,2026-03-31,전북특별자치도,김제시,용지면,송산리,110
5221034024,2026-03-31,전북특별자치도,김제시,용지면,봉의리,258
5221034025,2026-03-31,전북특별자치도,김제시,용지면,와룡리,253
5221034026,2026-03-31,전북특별자치도,김제시,용지면,효정리,189
5221034027,2026-03-31,전북특별자치도,김제시,용지면,반교리,219
5221034028,2026-03-31,전북특별자치도,김제시,용지면,용암리,237
5221034029,2026-03-31,전북특별자치도,김제시,용지면,부교리,281
5221034030,2026-03-31,전북특별자치도,김제시,용지면,신정리,284
5221034031,2026-03-31,전북특별자치도,김제시,용지면,용수리,325
5221034032,2026-03-31,전북특별자치도,김제시,용지면,장신리,545
5221035021,2026-03-31,전북특별자치도,김제시,백구면,월봉리,467
5221035022,2026-03-31,전북특별자치도,김제시,백구면,부용리,514
5221035023,2026-03-31,전북특별자치도,김제시,백구면,유강리,453
5221035024,2026-03-31,전북특별자치도,김제시,백구면,삼정리,57
5221035025,2026-03-31,전북특별자치도,김제시,백구면,백구리,356
5221035026,2026-03-31,전북특별자치도,김제시,백구면,반월리,307
5221035027,2026-03-31,전북특별자치도,김제시,백구면,석담리,174
5221035028,2026-03-31,전북특별자치도,김제시,백구면,학동리,397
5221035029,2026-03-31,전북특별자치도,김제시,백구면,마산리,255
5221035030,2026-03-31,전북특별자치도,김제시,백구면,영상리,579
5221036021,2026-03-31,전북특별자치도,김제시,부량면,대평리,228
5221036022,2026-03-31,전북특별자치도,김제시,부량면,월승리,161
5221036023,2026-03-31,전북특별자치도,김제시,부량면,신두리,219
5221036024,2026-03-31,전북특별자치도,김제시,부량면,신용리,87
5221036025,2026-03-31,전북특별자치도,김제시,부량면,용성리,228
5221036026,2026-03-31,전북특별자치도,김제시,부량면,금강리,142
5221036027,2026-03-31,전북특별자치도,김제시,부량면,옥정리,200
5221038021,2026-03-31,전북특별자치도,김제시,공덕면,마현리,372
5221038022,2026-03-31,전북특별자치도,김제시,공덕면,황산리,506
5221038023,2026-03-31,전북특별자치도,김제시,공덕면,공덕리,387
5221038024,2026-03-31,전북특별자치도,김제시,공덕면,동계리,401
5221038025,2026-03-31,전북특별자치도,김제시,공덕면,저산리,231
5221038026,2026-03-31,전북특별자치도,김제시,공덕면,제말리,234
5221038027,2026-03-31,전북특별자치도,김제시,공덕면,회룡리,287
5221039021,2026-03-31,전북특별자치도,김제시,청하면,동지산리,552
5221039022,2026-03-31,전북특별자치도,김제시,청하면,장산리,331
5221039023,2026-03-31,전북특별자치도,김제시,청하면,대청리,179
5221039024,2026-03-31,전북특별자치도,김제시,청하면,관상리,338
5221039025,2026-03-31,전북특별자치도,김제시,청하면,월현리,231
5221040021,2026-03-31,전북특별자치도,김제시,성덕면,석동리,241
5221040022,2026-03-31,전북특별자치도,김제시,성덕면,대목리,399
5221040023,2026-03-31,전북특별자치도,김제시,성덕면,대석리,289
5221040024,2026-03-31,전북특별자치도,김제시,성덕면,묘라리,190
5221040025,2026-03-31,전북특별자치도,김제시,성덕면,성덕리,234
5221040026,2026-03-31,전북특별자치도,김제시,성덕면,남포리,321
5221041021,2026-03-31,전북특별자치도,김제시,진봉면,고사리,683
5221041022,2026-03-31,전북특별자치도,김제시,진봉면,정당리,416
5221041023,2026-03-31,전북특별자치도,김제시,진봉면,가실리,258
5221041024,2026-03-31,전북특별자치도,김제시,진봉면,상궐리,370
5221041025,2026-03-31,전북특별자치도,김제시,진봉면,심포리,661
5221042021,2026-03-31,전북특별자치도,김제시,금구면,금구리,1962
5221042023,2026-03-31,전북특별자치도,김제시,금구면,용복리,218
5221042024,2026-03-31,전북특별자치도,김제시,금구면,선암리,327
5221042025,2026-03-31,전북특별자치도,김제시,금구면,월전리,512
5221042026,2026-03-31,전북특별자치도,김제시,금구면,오봉리,361
5221042027,2026-03-31,전북특별자치도,김제시,금구면,대화리,299
5221042028,2026-03-31,전북특별자치도,김제시,금구면,산동리,382
5221042029,2026-03-31,전북특별자치도,김제시,금구면,낙성리,433
5221042030,2026-03-31,전북특별자치도,김제시,금구면,청운리,317
5221042031,2026-03-31,전북특별자치도,김제시,금구면,용지리,98
5221042032,2026-03-31,전북특별자치도,김제시,금구면,옥성리,268
5221042033,2026-03-31,전북특별자치도,김제시,금구면,하신리,215
5221042034,2026-03-31,전북특별자치도,김제시,금구면,서도리,366
5221043021,2026-03-31,전북특별자치도,김제시,봉남면,대송리,447
5221043022,2026-03-31,전북특별자치도,김제시,봉남면,평사리,371
5221043023,2026-03-31,전북특별자치도,김제시,봉남면,화봉리,123
5221043024,2026-03-31,전북특별자치도,김제시,봉남면,신호리,159
5221043029,2026-03-31,전북특별자치도,김제시,봉남면,신응리,121
5221043030,2026-03-31,전북특별자치도,김제시,봉남면,종덕리,161
5221043031,2026-03-31,전북특별자치도,김제시,봉남면,행촌리,151
5221043032,2026-03-31,전북특별자치도,김제시,봉남면,구정리,107
5221043033,2026-03-31,전북특별자치도,김제시,봉남면,회성리,204
5221043034,2026-03-31,전북특별자치도,김제시,봉남면,내광리,119
5221043035,2026-03-31,전북특별자치도,김제시,봉남면,용신리,118
5221044021,2026-03-31,전북특별자치도,김제시,황산면,봉월리,458
5221044022,2026-03-31,전북특별자치도,김제시,황산면,용마리,286
5221044023,2026-03-31,전북특별자치도,김제시,황산면,홍정리,150
5221044026,2026-03-31,전북특별자치도,김제시,황산면,쌍감리,299
5221044027,2026-03-31,전북특별자치도,김제시,황산면,남산리,302
5221044028,2026-03-31,전북특별자치도,김제시,황산면,진흥리,351
5221045021,2026-03-31,전북특별자치도,김제시,금산면,성계리,663
5221045022,2026-03-31,전북특별자치도,김제시,금산면,쌍용리,568
5221045023,2026-03-31,전북특별자치도,김제시,금산면,원평리,336
5221045024,2026-03-31,전북특별자치도,김제시,금산면,용호리,248
5221045025,2026-03-31,전북특별자치도,김제시,금산면,선동리,115
5221045026,2026-03-31,전북특별자치도,김제시,금산면,금성리,170
5221045027,2026-03-31,전북특별자치도,김제시,금산면,화율리,123
5221045028,2026-03-31,전북특별자치도,김제시,금산면,장흥리,134
5221045029,2026-03-31,전북특별자치도,김제시,금산면,금산리,418
5221045030,2026-03-31,전북특별자치도,김제시,금산면,청도리,433
5221045031,2026-03-31,전북특별자치도,김제시,금산면,삼봉리,281
5221045032,2026-03-31,전북특별자치도,김제시,금산면,용산리,532
5221045033,2026-03-31,전북특별자치도,김제시,금산면,구월리,368
5221046021,2026-03-31,전북특별자치도,김제시,광활면,옥포리,480
5221046022,2026-03-31,전북특별자치도,김제시,광활면,은파리,471
5221046023,2026-03-31,전북특별자치도,김제시,광활면,창제리,279
5271025021,2026-03-31,전북특별자치도,완주군,삼례읍,삼례리,6822
5271025022,2026-03-31,전북특별자치도,완주군,삼례읍,후정리,2857
5271025023,2026-03-31,전북특별자치도,완주군,삼례읍,어전리,152
5271025024,2026-03-31,전북특별자치도,완주군,삼례읍,해전리,251
5271025025,2026-03-31,전북특별자치도,완주군,삼례읍,신금리,492
5271025026,2026-03-31,전북특별자치도,완주군,삼례읍,석전리,704
5271025027,2026-03-31,전북특별자치도,완주군,삼례읍,구와리,384
5271025028,2026-03-31,전북특별자치도,완주군,삼례읍,신탁리,230
5271025029,2026-03-31,전북특별자치도,완주군,삼례읍,수계리,9824
5271025030,2026-03-31,전북특별자치도,완주군,삼례읍,하리,604
5271025321,2026-03-31,전북특별자치도,완주군,봉동읍,제내리,1272
5271025322,2026-03-31,전북특별자치도,완주군,봉동읍,장구리,30
5271025323,2026-03-31,전북특별자치도,완주군,봉동읍,구암리,313
5271025324,2026-03-31,전북특별자치도,완주군,봉동읍,둔산리,10649
5271025325,2026-03-31,전북특별자치도,완주군,봉동읍,용암리,632
5271025326,2026-03-31,전북특별자치도,완주군,봉동읍,은하리,688
5271025327,2026-03-31,전북특별자치도,완주군,봉동읍,율소리,397
5271025328,2026-03-31,전북특별자치도,완주군,봉동읍,장기리,2443
5271025329,2026-03-31,전북특별자치도,완주군,봉동읍,낙평리,5197
5271025330,2026-03-31,전북특별자치도,완주군,봉동읍,성덕리,413
5271025331,2026-03-31,전북특별자치도,완주군,봉동읍,구미리,503
5271025332,2026-03-31,전북특별자치도,완주군,봉동읍,고천리,204
5271025333,2026-03-31,전북특별자치도,완주군,봉동읍,신성리,1150
5271025334,2026-03-31,전북특별자치도,완주군,봉동읍,구만리,315
5271025621,2026-03-31,전북특별자치도,완주군,용진읍,상삼리,668
5271025622,2026-03-31,전북특별자치도,완주군,용진읍,구억리,797
5271025623,2026-03-31,전북특별자치도,완주군,용진읍,상운리,586
5271025624,2026-03-31,전북특별자치도,완주군,용진읍,용흥리,531
5271025625,2026-03-31,전북특별자치도,완주군,용진읍,간중리,710
5271025626,2026-03-31,전북특별자치도,완주군,용진읍,운곡리,5071
5271025627,2026-03-31,전북특별자치도,완주군,용진읍,신지리,2585
5271032021,2026-03-31,전북특별자치도,완주군,상관면,신리,2692
5271032022,2026-03-31,전북특별자치도,완주군,상관면,죽림리,536
5271032023,2026-03-31,전북특별자치도,완주군,상관면,용암리,306
5271032024,2026-03-31,전북특별자치도,완주군,상관면,의암리,227
5271032025,2026-03-31,전북특별자치도,완주군,상관면,마치리,201
5271033023,2026-03-31,전북특별자치도,완주군,이서면,금평리,161
5271033024,2026-03-31,전북특별자치도,완주군,이서면,갈산리,6017
5271033025,2026-03-31,전북특별자치도,완주군,이서면,이성리,287
5271033026,2026-03-31,전북특별자치도,완주군,이서면,상개리,1191
5271033027,2026-03-31,전북특별자치도,완주군,이서면,용서리,4143
5271033028,2026-03-31,전북특별자치도,완주군,이서면,은교리,1978
5271033029,2026-03-31,전북특별자치도,완주군,이서면,이문리,645
5271033030,2026-03-31,전북특별자치도,완주군,이서면,남계리,211
5271033031,2026-03-31,전북특별자치도,완주군,이서면,반교리,602
5271033032,2026-03-31,전북특별자치도,완주군,이서면,금계리,90
5271034021,2026-03-31,전북특별자치도,완주군,소양면,신교리,682
5271034022,2026-03-31,전북특별자치도,완주군,소양면,명덕리,779
5271034023,2026-03-31,전북특별자치도,완주군,소양면,죽절리,302
5271034024,2026-03-31,전북특별자치도,완주군,소양면,황운리,998
5271034025,2026-03-31,전북특별자치도,완주군,소양면,대흥리,990
5271034026,2026-03-31,전북특별자치도,완주군,소양면,해월리,761
5271034027,2026-03-31,전북특별자치도,완주군,소양면,화심리,441
5271034028,2026-03-31,전북특별자치도,완주군,소양면,신원리,447
5271034029,2026-03-31,전북특별자치도,완주군,소양면,신촌리,203
5271035021,2026-03-31,전북특별자치도,완주군,구이면,평촌리,450
5271035022,2026-03-31,전북특별자치도,완주군,구이면,광곡리,398
5271035023,2026-03-31,전북특별자치도,완주군,구이면,덕천리,912
5271035024,2026-03-31,전북특별자치도,완주군,구이면,두현리,435
5271035025,2026-03-31,전북특별자치도,완주군,구이면,원기리,909
5271035026,2026-03-31,전북특별자치도,완주군,구이면,항가리,1044
5271035027,2026-03-31,전북특별자치도,완주군,구이면,계곡리,589
5271035028,2026-03-31,전북특별자치도,완주군,구이면,백여리,454
5271035029,2026-03-31,전북특별자치도,완주군,구이면,안덕리,297
5271036021,2026-03-31,전북특별자치도,완주군,고산면,읍내리,1315
5271036022,2026-03-31,전북특별자치도,완주군,고산면,서봉리,285
5271036023,2026-03-31,전북특별자치도,완주군,고산면,율곡리,287
5271036024,2026-03-31,전북특별자치도,완주군,고산면,어우리,338
5271036025,2026-03-31,전북특별자치도,완주군,고산면,남봉리,218
5271036026,2026-03-31,전북특별자치도,완주군,고산면,화정리,196
5271036027,2026-03-31,전북특별자치도,완주군,고산면,양야리,295
5271036028,2026-03-31,전북특별자치도,완주군,고산면,성재리,218
5271036029,2026-03-31,전북특별자치도,완주군,고산면,오산리,305
5271036030,2026-03-31,전북특별자치도,완주군,고산면,삼기리,400
5271036031,2026-03-31,전북특별자치도,완주군,고산면,소향리,383
5271037021,2026-03-31,전북특별자치도,완주군,비봉면,봉산리,274
5271037022,2026-03-31,전북특별자치도,완주군,비봉면,소농리,307
5271037023,2026-03-31,전북특별자치도,완주군,비봉면,내월리,323
5271037024,2026-03-31,전북특별자치도,완주군,비봉면,대치리,125
5271037025,2026-03-31,전북특별자치도,완주군,비봉면,백도리,203
5271037026,2026-03-31,전북특별자치도,완주군,비봉면,이전리,235
5271037027,2026-03-31,전북특별자치도,완주군,비봉면,수선리,254
5271038021,2026-03-31,전북특별자치도,완주군,운주면,장선리,527
5271038022,2026-03-31,전북특별자치도,완주군,운주면,완창리,324
5271038023,2026-03-31,전북특별자치도,완주군,운주면,산북리,440
5271038026,2026-03-31,전북특별자치도,완주군,운주면,구제리,155
5271038027,2026-03-31,전북특별자치도,완주군,운주면,고당리,175
5271038028,2026-03-31,전북특별자치도,완주군,운주면,금당리,234
5271039021,2026-03-31,전북특별자치도,완주군,화산면,화평리,373
5271039022,2026-03-31,전북특별자치도,완주군,화산면,화월리,464
5271039023,2026-03-31,전북특별자치도,완주군,화산면,춘산리,150
5271039024,2026-03-31,전북특별자치도,완주군,화산면,운곡리,292
5271039025,2026-03-31,전북특별자치도,완주군,화산면,우월리,139
5271039026,2026-03-31,전북특별자치도,완주군,화산면,운산리,202
5271039027,2026-03-31,전북특별자치도,완주군,화산면,와룡리,193
5271039028,2026-03-31,전북특별자치도,완주군,화산면,종리,369
5271039029,2026-03-31,전북특별자치도,완주군,화산면,승치리,163
5271039030,2026-03-31,전북특별자치도,완주군,화산면,성북리,114
5271039031,2026-03-31,전북특별자치도,완주군,화산면,운제리,33
5271040021,2026-03-31,전북특별자치도,완주군,동상면,신월리,306
5271040022,2026-03-31,전북특별자치도,완주군,동상면,사봉리,280
5271040023,2026-03-31,전북특별자치도,완주군,동상면,수만리,226
5271040024,2026-03-31,전북특별자치도,완주군,동상면,대아리,220
5271041021,2026-03-31,전북특별자치도,완주군,경천면,용복리,263
5271041022,2026-03-31,전북특별자치도,완주군,경천면,가천리,373
5271041023,2026-03-31,전북특별자치도,완주군,경천면,경천리,291
5272025021,2026-03-31,전북특별자치도,진안군,진안읍,군상리,4343
5272025022,2026-03-31,전북특별자치도,진안군,진안읍,군하리,1463
5272025023,2026-03-31,전북특별자치도,진안군,진안읍,단양리,592
5272025024,2026-03-31,전북특별자치도,진안군,진안읍,가림리,325
5272025025,2026-03-31,전북특별자치도,진안군,진안읍,반월리,433
5272025026,2026-03-31,전북특별자치도,진안군,진안읍,죽산리,117
5272025027,2026-03-31,전북특별자치도,진안군,진안읍,오천리,265
5272025028,2026-03-31,전북특별자치도,진안군,진안읍,물곡리,395
5272025029,2026-03-31,전북특별자치도,진안군,진안읍,구룡리,329
5272025030,2026-03-31,전북특별자치도,진안군,진안읍,가막리,112
5272025031,2026-03-31,전북특별자치도,진안군,진안읍,정곡리,189
5272025032,2026-03-31,전북특별자치도,진안군,진안읍,연장리,706
5272025033,2026-03-31,전북특별자치도,진안군,진안읍,운산리,355
5272031021,2026-03-31,전북특별자치도,진안군,용담면,옥거리,78
5272031022,2026-03-31,전북특별자치도,진안군,용담면,수천리,8
5272031023,2026-03-31,전북특별자치도,진안군,용담면,호계리,42
5272031024,2026-03-31,전북특별자치도,진안군,용담면,월계리,23
5272031025,2026-03-31,전북특별자치도,진안군,용담면,송풍리,654
5272031026,2026-03-31,전북특별자치도,진안군,용담면,와룡리,50
5272032021,2026-03-31,전북특별자치도,진안군,안천면,노성리,371
5272032022,2026-03-31,전북특별자치도,진안군,안천면,백화리,366
5272032023,2026-03-31,전북특별자치도,진안군,안천면,신괴리,231
5272032024,2026-03-31,전북특별자치도,진안군,안천면,삼락리,59
5272033021,2026-03-31,전북특별자치도,진안군,동향면,대량리,273
5272033022,2026-03-31,전북특별자치도,진안군,동향면,학선리,188
5272033023,2026-03-31,전북특별자치도,진안군,동향면,능금리,327
5272033024,2026-03-31,전북특별자치도,진안군,동향면,자산리,254
5272033025,2026-03-31,전북특별자치도,진안군,동향면,신송리,116
5272033026,2026-03-31,전북특별자치도,진안군,동향면,성산리,163
5272034021,2026-03-31,전북특별자치도,진안군,상전면,갈현리,34
5272034022,2026-03-31,전북특별자치도,진안군,상전면,주평리,385
5272034023,2026-03-31,전북특별자치도,진안군,상전면,수동리,111
5272034024,2026-03-31,전북특별자치도,진안군,상전면,월포리,166
5272034025,2026-03-31,전북특별자치도,진안군,상전면,구룡리,55
5272034026,2026-03-31,전북특별자치도,진안군,상전면,용평리,64
5272035021,2026-03-31,전북특별자치도,진안군,백운면,동창리,293
5272035022,2026-03-31,전북특별자치도,진안군,백운면,평장리,215
5272035023,2026-03-31,전북특별자치도,진안군,백운면,덕현리,219
5272035024,2026-03-31,전북특별자치도,진안군,백운면,남계리,103
5272035025,2026-03-31,전북특별자치도,진안군,백운면,반송리,170
5272035026,2026-03-31,전북특별자치도,진안군,백운면,신암리,183
5272035027,2026-03-31,전북특별자치도,진안군,백운면,백암리,399
5272035028,2026-03-31,전북특별자치도,진안군,백운면,노촌리,174
5272035029,2026-03-31,전북특별자치도,진안군,백운면,운교리,191
5272036021,2026-03-31,전북특별자치도,진안군,성수면,외궁리,249
5272036022,2026-03-31,전북특별자치도,진안군,성수면,좌산리,260
5272036023,2026-03-31,전북특별자치도,진안군,성수면,신기리,85
5272036024,2026-03-31,전북특별자치도,진안군,성수면,구신리,158
5272036025,2026-03-31,전북특별자치도,진안군,성수면,용포리,176
5272036026,2026-03-31,전북특별자치도,진안군,성수면,도통리,254
5272036027,2026-03-31,전북특별자치도,진안군,성수면,좌포리,330
5272036028,2026-03-31,전북특별자치도,진안군,성수면,중길리,185
5272037021,2026-03-31,전북특별자치도,진안군,마령면,평지리,510
5272037022,2026-03-31,전북특별자치도,진안군,마령면,동촌리,145
5272037023,2026-03-31,전북특별자치도,진안군,마령면,계서리,324
5272037024,2026-03-31,전북특별자치도,진안군,마령면,덕천리,482
5272037025,2026-03-31,전북특별자치도,진안군,마령면,강정리,229
5272038021,2026-03-31,전북특별자치도,진안군,부귀면,거석리,619
5272038022,2026-03-31,전북특별자치도,진안군,부귀면,오룡리,147
5272038023,2026-03-31,전북특별자치도,진안군,부귀면,세동리,479
5272038024,2026-03-31,전북특별자치도,진안군,부귀면,신정리,269
5272038025,2026-03-31,전북특별자치도,진안군,부귀면,수항리,346
5272038026,2026-03-31,전북특별자치도,진안군,부귀면,두남리,219
5272038027,2026-03-31,전북특별자치도,진안군,부귀면,황금리,265
5272038028,2026-03-31,전북특별자치도,진안군,부귀면,궁항리,230
5272038029,2026-03-31,전북특별자치도,진안군,부귀면,봉암리,297
5272039021,2026-03-31,전북특별자치도,진안군,정천면,봉학리,498
5272039022,2026-03-31,전북특별자치도,진안군,정천면,갈용리,245
5272039023,2026-03-31,전북특별자치도,진안군,정천면,모정리,99
5272039025,2026-03-31,전북특별자치도,진안군,정천면,월평리,221
5272040021,2026-03-31,전북특별자치도,진안군,주천면,주양리,321
5272040022,2026-03-31,전북특별자치도,진안군,주천면,대불리,366
5272040023,2026-03-31,전북특별자치도,진안군,주천면,운봉리,263
5272040024,2026-03-31,전북특별자치도,진안군,주천면,신양리,166
5272040025,2026-03-31,전북특별자치도,진안군,주천면,용덕리,139
5272040026,2026-03-31,전북특별자치도,진안군,주천면,무릉리,156
5273025021,2026-03-31,전북특별자치도,무주군,무주읍,읍내리,6082
5273025022,2026-03-31,전북특별자치도,무주군,무주읍,당산리,1305
5273025023,2026-03-31,전북특별자치도,무주군,무주읍,오산리,302
5273025024,2026-03-31,전북특별자치도,무주군,무주읍,장백리,125
5273025025,2026-03-31,전북특별자치도,무주군,무주읍,내도리,514
5273025026,2026-03-31,전북특별자치도,무주군,무주읍,대차리,396
5273025027,2026-03-31,전북특별자치도,무주군,무주읍,용포리,337
5273025028,2026-03-31,전북특별자치도,무주군,무주읍,가옥리,240
5273031021,2026-03-31,전북특별자치도,무주군,무풍면,현내리,499
5273031022,2026-03-31,전북특별자치도,무주군,무풍면,금평리,249
5273031023,2026-03-31,전북특별자치도,무주군,무풍면,지성리,239
5273031024,2026-03-31,전북특별자치도,무주군,무풍면,철목리,195
5273031025,2026-03-31,전북특별자치도,무주군,무풍면,증산리,184
5273031026,2026-03-31,전북특별자치도,무주군,무풍면,은산리,218
5273031027,2026-03-31,전북특별자치도,무주군,무풍면,덕지리,288
5273031028,2026-03-31,전북특별자치도,무주군,무풍면,삼거리,229
5273032021,2026-03-31,전북특별자치도,무주군,설천면,기곡리,162
5273032022,2026-03-31,전북특별자치도,무주군,설천면,길산리,137
5273032023,2026-03-31,전북특별자치도,무주군,설천면,청량리,283
5273032024,2026-03-31,전북특별자치도,무주군,설천면,소천리,1306
5273032025,2026-03-31,전북특별자치도,무주군,설천면,대불리,188
5273032026,2026-03-31,전북특별자치도,무주군,설천면,미천리,79
5273032027,2026-03-31,전북특별자치도,무주군,설천면,장덕리,95
5273032028,2026-03-31,전북특별자치도,무주군,설천면,두길리,319
5273032029,2026-03-31,전북특별자치도,무주군,설천면,심곡리,511
5273032030,2026-03-31,전북특별자치도,무주군,설천면,삼공리,718
5273033021,2026-03-31,전북특별자치도,무주군,적상면,사산리,332
5273033022,2026-03-31,전북특별자치도,무주군,적상면,사천리,407
5273033023,2026-03-31,전북특별자치도,무주군,적상면,삼가리,485
5273033024,2026-03-31,전북특별자치도,무주군,적상면,삼유리,299
5273033025,2026-03-31,전북특별자치도,무주군,적상면,방이리,145
5273033026,2026-03-31,전북특별자치도,무주군,적상면,북창리,190
5273033027,2026-03-31,전북특별자치도,무주군,적상면,포내리,267
5273033028,2026-03-31,전북특별자치도,무주군,적상면,괴목리,424
5273034021,2026-03-31,전북특별자치도,무주군,안성면,장기리,1119
5273034022,2026-03-31,전북특별자치도,무주군,안성면,공진리,290
5273034023,2026-03-31,전북특별자치도,무주군,안성면,죽천리,386
5273034024,2026-03-31,전북특별자치도,무주군,안성면,공정리,622
5273034025,2026-03-31,전북특별자치도,무주군,안성면,덕산리,360
5273034026,2026-03-31,전북특별자치도,무주군,안성면,금평리,305
5273034027,2026-03-31,전북특별자치도,무주군,안성면,사전리,497
5273034028,2026-03-31,전북특별자치도,무주군,안성면,진도리,405
5273035021,2026-03-31,전북특별자치도,무주군,부남면,대유리,194
5273035022,2026-03-31,전북특별자치도,무주군,부남면,대소리,317
5273035023,2026-03-31,전북특별자치도,무주군,부남면,고창리,70
5273035024,2026-03-31,전북특별자치도,무주군,부남면,장안리,254
5273035025,2026-03-31,전북특별자치도,무주군,부남면,굴암리,184
5273035026,2026-03-31,전북특별자치도,무주군,부남면,가당리,311
5274025021,2026-03-31,전북특별자치도,장수군,장수읍,장수리,3113
5274025022,2026-03-31,전북특별자치도,장수군,장수읍,노하리,904
5274025023,2026-03-31,전북특별자치도,장수군,장수읍,선창리,377
5274025024,2026-03-31,전북특별자치도,장수군,장수읍,노곡리,430
5274025025,2026-03-31,전북특별자치도,장수군,장수읍,동촌리,203
5274025026,2026-03-31,전북특별자치도,장수군,장수읍,덕산리,104
5274025027,2026-03-31,전북특별자치도,장수군,장수읍,두산리,256
5274025028,2026-03-31,전북특별자치도,장수군,장수읍,개정리,332
5274025029,2026-03-31,전북특별자치도,장수군,장수읍,수분리,162
5274025030,2026-03-31,전북특별자치도,장수군,장수읍,송천리,589
5274025031,2026-03-31,전북특별자치도,장수군,장수읍,용계리,314
5274025032,2026-03-31,전북특별자치도,장수군,장수읍,대성리,299
5274025033,2026-03-31,전북특별자치도,장수군,장수읍,식천리,129
5274031021,2026-03-31,전북특별자치도,장수군,산서면,오성리,145
5274031022,2026-03-31,전북특별자치도,장수군,산서면,쌍계리,90
5274031023,2026-03-31,전북특별자치도,장수군,산서면,사계리,99
5274031024,2026-03-31,전북특별자치도,장수군,산서면,봉서리,75
5274031025,2026-03-31,전북특별자치도,장수군,산서면,하월리,76
5274031026,2026-03-31,전북특별자치도,장수군,산서면,사상리,96
5274031027,2026-03-31,전북특별자치도,장수군,산서면,이룡리,149
5274031028,2026-03-31,전북특별자치도,장수군,산서면,신창리,160
5274031029,2026-03-31,전북특별자치도,장수군,산서면,오산리,182
5274031030,2026-03-31,전북특별자치도,장수군,산서면,건지리,82
5274031031,2026-03-31,전북특별자치도,장수군,산서면,마하리,119
5274031032,2026-03-31,전북특별자치도,장수군,산서면,백운리,128
5274031033,2026-03-31,전북특별자치도,장수군,산서면,학선리,181
5274031034,2026-03-31,전북특별자치도,장수군,산서면,동화리,337
